Date_Time;Store;Product;Quantity;Unit_Price;Unit_Cost;Unit_Profit;Total_Price02/10/2022 08:04;store5;p8;4;276.02;146.04;129.99;1104.10
02/10/2022 08:53;store5;p37;9;415.33;303.73;111.60;3737.97
02/10/2022 08:07;store5;p43;7;60.90;20.76;40.14;426.27
02/10/2022 08:04;store5;p38;5;296.22;102.84;193.38;1481.11
02/10/2022 08:28;store5;p12;1;101.94;40.36;61.58;101.94
02/10/2022 08:20;store5;p2;8;483.85;222.77;261.08;3870.81
02/10/2022 08:47;store5;p25;7;243.58;82.22;161.37;1705.08
02/10/2022 08:10;store5;p4;9;225.57;177.48;48.09;2030.10
02/10/2022 08:00;store5;p41;8;311.78;221.79;89.99;2494.24
02/10/2022 08:43;store5;p45;6;288.89;164.32;124.57;1733.33
02/10/2022 08:41;store5;p18;7;322.61;145.70;176.92;2258.29
02/10/2022 08:28;store5;p10;6;111.53;37.85;73.68;669.17
02/10/2022 08:26;store5;p44;3;60.91;24.42;36.49;182.74
02/10/2022 08:53;store5;p4;9;225.57;177.48;48.09;2030.10
02/10/2022 08:45;store5;p43;6;60.90;20.76;40.14;365.38
02/10/2022 08:29;store5;p18;4;322.61;145.70;176.92;1290.45
02/10/2022 08:01;store5;p40;7;21.93;14.63;7.31;153.51
02/10/2022 08:51;store5;p9;3;310.26;140.97;169.29;930.78
02/10/2022 08:02;store5;p20;9;218.54;129.08;89.46;1966.86
02/10/2022 08:14;store5;p22;9;11.19;3.94;7.25;100.71
02/10/2022 08:03;store5;p40;6;21.93;14.63;7.31;131.58
02/10/2022 08:29;store5;p18;8;322.61;145.70;176.92;2580.90
02/10/2022 08:32;store5;p19;8;78.56;37.85;40.71;628.48
02/10/2022 08:53;store5;p44;9;60.91;24.42;36.49;548.21
02/10/2022 08:19;store5;p39;9;443.45;240.38;203.08;3991.09
02/10/2022 08:16;store5;p13;8;17.66;6.34;11.32;141.26
02/10/2022 08:50;store5;p34;8;308.65;114.68;193.97;2469.16
02/10/2022 08:58;store5;p12;3;101.94;40.36;61.58;305.81
02/10/2022 08:33;store5;p1;8;305.54;155.19;150.34;2444.28
02/10/2022 08:21;store5;p32;1;273.48;110.55;162.92;273.48
02/10/2022 08:24;store5;p37;9;415.33;303.73;111.60;3737.97
02/10/2022 08:32;store5;p49;4;399.11;321.94;77.16;1596.43
02/10/2022 08:46;store5;p23;5;337.98;131.96;206.02;1689.90
02/10/2022 08:40;store5;p12;6;101.94;40.36;61.58;611.62
02/10/2022 08:31;store5;p49;2;399.11;321.94;77.16;798.22
02/10/2022 08:08;store5;p36;5;322.24;184.54;137.70;1611.21
02/10/2022 08:11;store5;p36;9;322.24;184.54;137.70;2900.17
02/10/2022 08:05;store5;p28;1;147.57;95.79;51.78;147.57
02/10/2022 08:27;store5;p35;4;238.81;82.13;156.68;955.24
02/10/2022 08:30;store5;p16;6;478.13;386.77;91.36;2868.76
02/10/2022 08:22;store5;p11;2;440.25;268.94;171.31;880.50
02/10/2022 08:03;store5;p17;7;496.92;301.16;195.76;3478.44
02/10/2022 08:08;store5;p22;4;11.19;3.94;7.25;44.76
02/10/2022 08:25;store5;p49;4;399.11;321.94;77.16;1596.43
02/10/2022 08:50;store5;p11;1;440.25;268.94;171.31;440.25
02/10/2022 08:13;store5;p17;7;496.92;301.16;195.76;3478.44
02/10/2022 08:48;store5;p10;6;111.53;37.85;73.68;669.17
02/10/2022 08:38;store5;p49;3;399.11;321.94;77.16;1197.32
02/10/2022 08:39;store5;p27;1;352.00;177.85;174.16;352.00
02/10/2022 08:39;store5;p44;4;60.91;24.42;36.49;243.65
02/10/2022 08:44;store5;p20;8;218.54;129.08;89.46;1748.32
02/10/2022 08:58;store5;p44;1;60.91;24.42;36.49;60.91
02/10/2022 08:15;store5;p34;8;308.65;114.68;193.97;2469.16
02/10/2022 08:13;store5;p2;1;483.85;222.77;261.08;483.85
02/10/2022 08:32;store5;p47;9;160.57;75.70;84.88;1445.16
02/10/2022 08:34;store5;p29;6;57.13;24.03;33.10;342.77
02/10/2022 08:22;store5;p24;6;39.68;13.82;25.86;238.06
02/10/2022 08:20;store5;p49;8;399.11;321.94;77.16;3192.86
02/10/2022 08:17;store5;p12;2;101.94;40.36;61.58;203.87
02/10/2022 08:28;store5;p12;2;101.94;40.36;61.58;203.87
02/10/2022 08:57;store5;p14;1;460.27;340.94;119.33;460.27
02/10/2022 08:51;store5;p43;6;60.90;20.76;40.14;365.38
02/10/2022 08:05;store5;p3;4;104.77;50.37;54.40;419.08
02/10/2022 08:23;store5;p16;4;478.13;386.77;91.36;1912.51
02/10/2022 08:49;store5;p28;5;147.57;95.79;51.78;737.83
02/10/2022 08:41;store5;p27;6;352.00;177.85;174.16;2112.02
02/10/2022 08:05;store5;p20;7;218.54;129.08;89.46;1529.78
02/10/2022 08:05;store5;p32;6;273.48;110.55;162.92;1640.86
02/10/2022 08:56;store5;p35;4;238.81;82.13;156.68;955.24
02/10/2022 08:08;store5;p1;5;305.54;155.19;150.34;1527.68
02/10/2022 08:42;store5;p44;7;60.91;24.42;36.49;426.38
02/10/2022 08:33;store5;p38;1;296.22;102.84;193.38;296.22
02/10/2022 08:43;store5;p33;3;288.58;126.82;161.75;865.73
02/10/2022 08:38;store5;p38;5;296.22;102.84;193.38;1481.11
02/10/2022 08:00;store5;p41;9;311.78;221.79;89.99;2806.02
02/10/2022 08:04;store5;p39;4;443.45;240.38;203.08;1773.82
02/10/2022 08:52;store5;p11;8;440.25;268.94;171.31;3522.02
02/10/2022 08:46;store5;p2;2;483.85;222.77;261.08;967.70
02/10/2022 08:13;store5;p46;4;257.59;91.35;166.24;1030.37
02/10/2022 08:18;store5;p26;4;336.95;145.07;191.88;1347.80
02/10/2022 08:14;store5;p25;5;243.58;82.22;161.37;1217.92
02/10/2022 08:57;store5;p24;8;39.68;13.82;25.86;317.42
02/10/2022 08:30;store5;p45;8;288.89;164.32;124.57;2311.10
02/10/2022 08:57;store5;p44;3;60.91;24.42;36.49;182.74
02/10/2022 08:28;store5;p46;8;257.59;91.35;166.24;2060.74
02/10/2022 08:43;store5;p31;4;75.33;25.46;49.87;301.32
02/10/2022 08:19;store5;p38;4;296.22;102.84;193.38;1184.88
02/10/2022 08:52;store5;p0;4;428.90;178.45;250.45;1715.59
02/10/2022 08:26;store5;p4;2;225.57;177.48;48.09;451.13
02/10/2022 08:44;store5;p17;3;496.92;301.16;195.76;1490.76
02/10/2022 08:26;store5;p19;8;78.56;37.85;40.71;628.48
02/10/2022 08:03;store5;p9;3;310.26;140.97;169.29;930.78
02/10/2022 08:51;store5;p45;3;288.89;164.32;124.57;866.66
02/10/2022 08:45;store5;p27;9;352.00;177.85;174.16;3168.03
02/10/2022 08:24;store5;p33;8;288.58;126.82;161.75;2308.61
02/10/2022 08:34;store5;p18;9;322.61;145.70;176.92;2903.52
02/10/2022 08:26;store5;p22;6;11.19;3.94;7.25;67.14
02/10/2022 08:02;store5;p5;9;431.73;146.69;285.04;3885.61
02/10/2022 08:19;store5;p30;6;228.12;152.85;75.27;1368.72
02/10/2022 08:03;store5;p5;6;431.73;146.69;285.04;2590.41
02/10/2022 08:27;store5;p6;2;83.95;41.80;42.15;167.90
02/10/2022 08:03;store5;p47;6;160.57;75.70;84.88;963.44
02/10/2022 08:20;store5;p2;7;483.85;222.77;261.08;3386.96
02/10/2022 08:36;store5;p33;5;288.58;126.82;161.75;1442.88
02/10/2022 08:02;store5;p48;8;418.07;232.68;185.38;3344.53
02/10/2022 08:12;store5;p12;4;101.94;40.36;61.58;407.75
02/10/2022 08:56;store5;p34;7;308.65;114.68;193.97;2160.52
02/10/2022 08:47;store5;p9;2;310.26;140.97;169.29;620.52
02/10/2022 08:15;store5;p19;7;78.56;37.85;40.71;549.92
02/10/2022 08:50;store5;p5;1;431.73;146.69;285.04;431.73
02/10/2022 08:23;store5;p3;1;104.77;50.37;54.40;104.77
02/10/2022 08:54;store5;p2;6;483.85;222.77;261.08;2903.11
02/10/2022 08:52;store5;p16;8;478.13;386.77;91.36;3825.02
02/10/2022 08:37;store5;p0;3;428.90;178.45;250.45;1286.69
02/10/2022 08:08;store5;p36;3;322.24;184.54;137.70;966.72
02/10/2022 08:47;store5;p45;1;288.89;164.32;124.57;288.89
02/10/2022 08:35;store5;p40;3;21.93;14.63;7.31;65.79
02/10/2022 08:52;store5;p36;9;322.24;184.54;137.70;2900.17
02/10/2022 08:29;store5;p36;4;322.24;184.54;137.70;1288.96
02/10/2022 08:43;store5;p26;8;336.95;145.07;191.88;2695.59
02/10/2022 08:58;store5;p24;6;39.68;13.82;25.86;238.06
02/10/2022 08:38;store5;p20;6;218.54;129.08;89.46;1311.24
02/10/2022 08:32;store5;p3;1;104.77;50.37;54.40;104.77
02/10/2022 08:06;store5;p15;6;486.07;269.13;216.94;2916.44
02/10/2022 08:12;store5;p42;9;66.03;49.84;16.19;594.23
02/10/2022 08:20;store5;p9;5;310.26;140.97;169.29;1551.30
02/10/2022 08:39;store5;p15;4;486.07;269.13;216.94;1944.30
02/10/2022 08:26;store5;p10;2;111.53;37.85;73.68;223.06
02/10/2022 08:03;store5;p31;9;75.33;25.46;49.87;677.98
02/10/2022 08:31;store5;p16;8;478.13;386.77;91.36;3825.02
02/10/2022 08:48;store5;p25;9;243.58;82.22;161.37;2192.25
02/10/2022 08:25;store5;p41;4;311.78;221.79;89.99;1247.12
02/10/2022 08:52;store5;p26;8;336.95;145.07;191.88;2695.59
02/10/2022 08:44;store5;p12;5;101.94;40.36;61.58;509.69
02/10/2022 08:47;store5;p46;7;257.59;91.35;166.24;1803.15
02/10/2022 08:12;store5;p11;4;440.25;268.94;171.31;1761.01
02/10/2022 08:48;store5;p47;2;160.57;75.70;84.88;321.15
02/10/2022 08:49;store5;p17;7;496.92;301.16;195.76;3478.44
02/10/2022 08:40;store5;p11;2;440.25;268.94;171.31;880.50
02/10/2022 08:05;store5;p23;6;337.98;131.96;206.02;2027.88
02/10/2022 08:08;store5;p47;4;160.57;75.70;84.88;642.29
02/10/2022 08:15;store5;p49;2;399.11;321.94;77.16;798.22
02/10/2022 08:15;store5;p17;9;496.92;301.16;195.76;4472.27
02/10/2022 08:38;store5;p26;2;336.95;145.07;191.88;673.90
02/10/2022 08:17;store5;p13;5;17.66;6.34;11.32;88.29
02/10/2022 08:43;store5;p37;4;415.33;303.73;111.60;1661.32
02/10/2022 08:54;store5;p49;8;399.11;321.94;77.16;3192.86
02/10/2022 08:13;store5;p17;9;496.92;301.16;195.76;4472.27
02/10/2022 08:57;store5;p32;5;273.48;110.55;162.92;1367.38
02/10/2022 08:06;store5;p11;6;440.25;268.94;171.31;2641.51
02/10/2022 08:19;store5;p13;9;17.66;6.34;11.32;158.92
02/10/2022 08:47;store5;p41;2;311.78;221.79;89.99;623.56
02/10/2022 08:47;store5;p13;1;17.66;6.34;11.32;17.66
02/10/2022 08:52;store5;p41;8;311.78;221.79;89.99;2494.24
02/10/2022 08:32;store5;p17;2;496.92;301.16;195.76;993.84
02/10/2022 08:14;store5;p8;7;276.02;146.04;129.99;1932.17
02/10/2022 08:34;store5;p17;8;496.92;301.16;195.76;3975.36
02/10/2022 08:42;store5;p29;6;57.13;24.03;33.10;342.77
02/10/2022 08:48;store5;p34;1;308.65;114.68;193.97;308.65
02/10/2022 08:27;store5;p30;9;228.12;152.85;75.27;2053.09
02/10/2022 08:13;store5;p7;5;191.71;130.20;61.51;958.55
02/10/2022 08:21;store5;p43;6;60.90;20.76;40.14;365.38
02/10/2022 08:11;store5;p46;2;257.59;91.35;166.24;515.18
02/10/2022 08:44;store5;p43;1;60.90;20.76;40.14;60.90
02/10/2022 08:40;store5;p25;1;243.58;82.22;161.37;243.58
02/10/2022 08:41;store5;p37;9;415.33;303.73;111.60;3737.97
02/10/2022 08:17;store5;p32;7;273.48;110.55;162.92;1914.33
02/10/2022 08:22;store5;p39;3;443.45;240.38;203.08;1330.36
02/10/2022 08:11;store5;p23;2;337.98;131.96;206.02;675.96
02/10/2022 08:19;store5;p16;2;478.13;386.77;91.36;956.25
02/10/2022 08:08;store5;p25;8;243.58;82.22;161.37;1948.67
02/10/2022 08:20;store5;p17;8;496.92;301.16;195.76;3975.36
02/10/2022 08:53;store5;p23;3;337.98;131.96;206.02;1013.94
02/10/2022 08:20;store5;p21;1;360.66;145.76;214.90;360.66
02/10/2022 08:40;store5;p36;2;322.24;184.54;137.70;644.48
02/10/2022 08:02;store5;p37;5;415.33;303.73;111.60;2076.65
02/10/2022 08:55;store5;p39;9;443.45;240.38;203.08;3991.09
02/10/2022 08:23;store5;p24;1;39.68;13.82;25.86;39.68
02/10/2022 08:36;store5;p36;4;322.24;184.54;137.70;1288.96
02/10/2022 08:49;store5;p32;3;273.48;110.55;162.92;820.43
02/10/2022 08:44;store5;p44;9;60.91;24.42;36.49;548.21
02/10/2022 08:24;store5;p18;3;322.61;145.70;176.92;967.84
02/10/2022 08:13;store5;p13;4;17.66;6.34;11.32;70.63
02/10/2022 08:33;store5;p15;7;486.07;269.13;216.94;3402.52
02/10/2022 08:18;store5;p25;3;243.58;82.22;161.37;730.75
02/10/2022 08:14;store5;p45;6;288.89;164.32;124.57;1733.33
02/10/2022 08:45;store5;p13;2;17.66;6.34;11.32;35.31
02/10/2022 08:54;store5;p43;4;60.90;20.76;40.14;243.59
02/10/2022 08:29;store5;p9;8;310.26;140.97;169.29;2482.08
02/10/2022 08:54;store5;p46;2;257.59;91.35;166.24;515.18
02/10/2022 08:07;store5;p8;6;276.02;146.04;129.99;1656.14
02/10/2022 08:20;store5;p28;3;147.57;95.79;51.78;442.70
02/10/2022 08:17;store5;p4;9;225.57;177.48;48.09;2030.10
02/10/2022 08:58;store5;p44;7;60.91;24.42;36.49;426.38
02/10/2022 08:32;store5;p8;9;276.02;146.04;129.99;2484.22
02/10/2022 08:39;store5;p21;6;360.66;145.76;214.90;2163.95
02/10/2022 08:00;store5;p34;3;308.65;114.68;193.97;925.94
02/10/2022 08:05;store5;p38;3;296.22;102.84;193.38;888.66
02/10/2022 08:51;store5;p18;3;322.61;145.70;176.92;967.84
02/10/2022 08:44;store5;p28;2;147.57;95.79;51.78;295.13
02/10/2022 08:50;store5;p11;2;440.25;268.94;171.31;880.50
02/10/2022 08:32;store5;p10;7;111.53;37.85;73.68;780.70
02/10/2022 08:12;store5;p9;8;310.26;140.97;169.29;2482.08
02/10/2022 08:03;store5;p15;9;486.07;269.13;216.94;4374.67
02/10/2022 08:41;store5;p8;9;276.02;146.04;129.99;2484.22
02/10/2022 08:23;store5;p11;3;440.25;268.94;171.31;1320.76
02/10/2022 08:49;store5;p31;9;75.33;25.46;49.87;677.98
02/10/2022 08:39;store5;p30;3;228.12;152.85;75.27;684.36
02/10/2022 08:02;store5;p32;3;273.48;110.55;162.92;820.43
02/10/2022 08:02;store5;p23;3;337.98;131.96;206.02;1013.94
02/10/2022 08:45;store5;p22;8;11.19;3.94;7.25;89.52
02/10/2022 08:41;store5;p42;1;66.03;49.84;16.19;66.03
02/10/2022 08:00;store5;p48;7;418.07;232.68;185.38;2926.46
02/10/2022 08:38;store5;p36;7;322.24;184.54;137.70;2255.69
02/10/2022 08:27;store5;p32;2;273.48;110.55;162.92;546.95
02/10/2022 08:16;store5;p32;8;273.48;110.55;162.92;2187.81
02/10/2022 08:38;store5;p13;4;17.66;6.34;11.32;70.63
02/10/2022 08:54;store5;p26;6;336.95;145.07;191.88;2021.70
02/10/2022 08:56;store5;p30;7;228.12;152.85;75.27;1596.85
02/10/2022 08:54;store5;p17;5;496.92;301.16;195.76;2484.60
02/10/2022 08:31;store5;p38;8;296.22;102.84;193.38;2369.77
02/10/2022 08:34;store5;p17;7;496.92;301.16;195.76;3478.44
02/10/2022 08:01;store5;p9;2;310.26;140.97;169.29;620.52
02/10/2022 08:44;store5;p40;3;21.93;14.63;7.31;65.79
02/10/2022 08:24;store5;p46;7;257.59;91.35;166.24;1803.15
02/10/2022 08:22;store5;p45;1;288.89;164.32;124.57;288.89
02/10/2022 08:22;store5;p3;5;104.77;50.37;54.40;523.85
02/10/2022 08:17;store5;p11;5;440.25;268.94;171.31;2201.26
02/10/2022 08:44;store5;p32;7;273.48;110.55;162.92;1914.33
02/10/2022 08:39;store5;p48;2;418.07;232.68;185.38;836.13
02/10/2022 08:30;store5;p15;4;486.07;269.13;216.94;1944.30
02/10/2022 08:06;store5;p46;4;257.59;91.35;166.24;1030.37
02/10/2022 08:00;store5;p18;6;322.61;145.70;176.92;1935.68
02/10/2022 08:20;store5;p16;4;478.13;386.77;91.36;1912.51
02/10/2022 08:40;store5;p31;2;75.33;25.46;49.87;150.66
02/10/2022 08:28;store5;p32;3;273.48;110.55;162.92;820.43
02/10/2022 08:27;store5;p32;1;273.48;110.55;162.92;273.48
02/10/2022 08:41;store5;p6;6;83.95;41.80;42.15;503.69
02/10/2022 08:08;store5;p27;6;352.00;177.85;174.16;2112.02
02/10/2022 08:05;store5;p26;6;336.95;145.07;191.88;2021.70
02/10/2022 08:46;store5;p11;8;440.25;268.94;171.31;3522.02
02/10/2022 08:12;store5;p38;1;296.22;102.84;193.38;296.22
02/10/2022 08:51;store5;p23;2;337.98;131.96;206.02;675.96
02/10/2022 08:39;store5;p36;8;322.24;184.54;137.70;2577.93
02/10/2022 08:45;store5;p19;4;78.56;37.85;40.71;314.24
02/10/2022 08:56;store5;p36;7;322.24;184.54;137.70;2255.69
02/10/2022 08:58;store5;p23;7;337.98;131.96;206.02;2365.87
02/10/2022 08:56;store5;p35;9;238.81;82.13;156.68;2149.29
02/10/2022 08:10;store5;p22;5;11.19;3.94;7.25;55.95
02/10/2022 08:01;store5;p2;7;483.85;222.77;261.08;3386.96
02/10/2022 08:20;store5;p21;8;360.66;145.76;214.90;2885.26
02/10/2022 08:06;store5;p10;6;111.53;37.85;73.68;669.17
02/10/2022 08:17;store5;p1;4;305.54;155.19;150.34;1222.14
02/10/2022 08:22;store5;p7;1;191.71;130.20;61.51;191.71
02/10/2022 08:57;store5;p17;5;496.92;301.16;195.76;2484.60
02/10/2022 08:51;store5;p44;1;60.91;24.42;36.49;60.91
02/10/2022 08:22;store5;p4;9;225.57;177.48;48.09;2030.10
02/10/2022 08:10;store5;p47;8;160.57;75.70;84.88;1284.58
02/10/2022 08:32;store5;p42;8;66.03;49.84;16.19;528.21
02/10/2022 08:51;store5;p35;7;238.81;82.13;156.68;1671.67
02/10/2022 08:23;store5;p46;5;257.59;91.35;166.24;1287.96
02/10/2022 08:50;store5;p39;8;443.45;240.38;203.08;3547.63
02/10/2022 08:11;store5;p24;2;39.68;13.82;25.86;79.35
02/10/2022 08:02;store5;p44;3;60.91;24.42;36.49;182.74
02/10/2022 08:38;store5;p11;9;440.25;268.94;171.31;3962.27
02/10/2022 08:33;store5;p41;5;311.78;221.79;89.99;1558.90
02/10/2022 08:30;store5;p45;2;288.89;164.32;124.57;577.78
02/10/2022 08:44;store5;p43;9;60.90;20.76;40.14;548.07
02/10/2022 08:03;store5;p12;6;101.94;40.36;61.58;611.62
02/10/2022 08:02;store5;p4;3;225.57;177.48;48.09;676.70
02/10/2022 08:10;store5;p38;4;296.22;102.84;193.38;1184.88
02/10/2022 08:52;store5;p30;2;228.12;152.85;75.27;456.24
02/10/2022 08:37;store5;p21;5;360.66;145.76;214.90;1803.29
02/10/2022 08:25;store5;p6;5;83.95;41.80;42.15;419.74
02/10/2022 08:53;store5;p16;6;478.13;386.77;91.36;2868.76
02/10/2022 08:28;store5;p47;1;160.57;75.70;84.88;160.57
02/10/2022 08:07;store5;p29;2;57.13;24.03;33.10;114.26
02/10/2022 08:52;store5;p46;6;257.59;91.35;166.24;1545.55
02/10/2022 08:32;store5;p30;4;228.12;152.85;75.27;912.48
02/10/2022 08:33;store5;p26;9;336.95;145.07;191.88;3032.54
02/10/2022 08:09;store5;p7;6;191.71;130.20;61.51;1150.26
02/10/2022 08:09;store5;p41;4;311.78;221.79;89.99;1247.12
02/10/2022 08:11;store5;p1;9;305.54;155.19;150.34;2749.82
02/10/2022 08:24;store5;p47;2;160.57;75.70;84.88;321.15
02/10/2022 08:51;store5;p35;8;238.81;82.13;156.68;1910.48
02/10/2022 08:48;store5;p42;9;66.03;49.84;16.19;594.23
02/10/2022 08:31;store5;p8;1;276.02;146.04;129.99;276.02
02/10/2022 08:43;store5;p12;3;101.94;40.36;61.58;305.81
02/10/2022 08:13;store5;p37;2;415.33;303.73;111.60;830.66
02/10/2022 08:24;store5;p33;4;288.58;126.82;161.75;1154.31
02/10/2022 08:26;store5;p17;8;496.92;301.16;195.76;3975.36
02/10/2022 08:06;store5;p25;8;243.58;82.22;161.37;1948.67
02/10/2022 08:35;store5;p48;1;418.07;232.68;185.38;418.07
02/10/2022 08:19;store5;p5;8;431.73;146.69;285.04;3453.88
02/10/2022 08:33;store5;p18;4;322.61;145.70;176.92;1290.45
02/10/2022 08:06;store5;p8;1;276.02;146.04;129.99;276.02
02/10/2022 08:12;store5;p22;5;11.19;3.94;7.25;55.95
02/10/2022 08:35;store5;p29;9;57.13;24.03;33.10;514.16
02/10/2022 08:16;store5;p47;9;160.57;75.70;84.88;1445.16
02/10/2022 08:07;store5;p7;7;191.71;130.20;61.51;1341.97
02/10/2022 08:47;store5;p16;7;478.13;386.77;91.36;3346.89
02/10/2022 08:35;store5;p49;1;399.11;321.94;77.16;399.11
02/10/2022 08:32;store5;p45;1;288.89;164.32;124.57;288.89
02/10/2022 08:17;store5;p36;4;322.24;184.54;137.70;1288.96
02/10/2022 08:12;store5;p10;6;111.53;37.85;73.68;669.17
02/10/2022 08:31;store5;p9;2;310.26;140.97;169.29;620.52
02/10/2022 08:27;store5;p2;1;483.85;222.77;261.08;483.85
02/10/2022 08:30;store5;p18;2;322.61;145.70;176.92;645.23
02/10/2022 08:07;store5;p12;6;101.94;40.36;61.58;611.62
02/10/2022 08:10;store5;p21;9;360.66;145.76;214.90;3245.92
02/10/2022 08:25;store5;p19;9;78.56;37.85;40.71;707.04
02/10/2022 08:07;store5;p33;7;288.58;126.82;161.75;2020.04
02/10/2022 08:53;store5;p21;8;360.66;145.76;214.90;2885.26
02/10/2022 08:58;store5;p10;3;111.53;37.85;73.68;334.58
02/10/2022 08:44;store5;p32;3;273.48;110.55;162.92;820.43
02/10/2022 08:11;store5;p35;3;238.81;82.13;156.68;716.43
02/10/2022 08:14;store5;p17;9;496.92;301.16;195.76;4472.27
02/10/2022 08:53;store5;p41;3;311.78;221.79;89.99;935.34
02/10/2022 08:07;store5;p30;8;228.12;152.85;75.27;1824.97
02/10/2022 08:01;store5;p47;2;160.57;75.70;84.88;321.15
02/10/2022 08:38;store5;p38;9;296.22;102.84;193.38;2665.99
02/10/2022 08:03;store5;p46;6;257.59;91.35;166.24;1545.55
02/10/2022 08:32;store5;p41;6;311.78;221.79;89.99;1870.68
02/10/2022 08:20;store5;p16;9;478.13;386.77;91.36;4303.15
02/10/2022 08:29;store5;p22;7;11.19;3.94;7.25;78.33
02/10/2022 08:39;store5;p36;9;322.24;184.54;137.70;2900.17
02/10/2022 08:30;store5;p38;2;296.22;102.84;193.38;592.44
02/10/2022 08:52;store5;p8;2;276.02;146.04;129.99;552.05
02/10/2022 08:51;store5;p17;7;496.92;301.16;195.76;3478.44
02/10/2022 08:49;store5;p27;8;352.00;177.85;174.16;2816.02
02/10/2022 08:27;store5;p34;8;308.65;114.68;193.97;2469.16
02/10/2022 08:12;store5;p18;8;322.61;145.70;176.92;2580.90
02/10/2022 08:38;store5;p11;8;440.25;268.94;171.31;3522.02
02/10/2022 08:33;store5;p15;2;486.07;269.13;216.94;972.15
02/10/2022 08:01;store5;p34;4;308.65;114.68;193.97;1234.58
02/10/2022 08:31;store5;p19;7;78.56;37.85;40.71;549.92
02/10/2022 08:04;store5;p35;5;238.81;82.13;156.68;1194.05
02/10/2022 08:08;store5;p10;2;111.53;37.85;73.68;223.06
02/10/2022 08:44;store5;p26;3;336.95;145.07;191.88;1010.85
02/10/2022 08:15;store5;p37;2;415.33;303.73;111.60;830.66
